frame,track_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,centroid_x,centroid_y
231,592,car,589.6348,535.0677,720.33374,658.96027,654.98425,597.014
231,593,car,731.3014,740.8485,827.2549,881.5663,779.27814,811.2074
231,523,car,545.8443,375.57617,627.59576,440.36353,586.72003,407.96985
231,695,car,704.87244,240.3012,761.0566,284.88132,732.9645,262.59125
231,480,person,1594.1189,695.5905,1624.4213,762.165,1609.27,728.87775
231,847,car,825.2676,250.68336,873.36884,293.21597,849.31824,271.94968
231,606,car,1272.5422,454.72174,1318.9912,513.92615,1295.7667,484.32394
231,620,car,1311.1292,530.85504,1373.2452,601.8784,1342.1873,566.3667
231,848,car,754.305,276.37756,814.34894,326.06293,784.32697,301.22025
231,857,person,883.55597,705.15607,939.7129,809.6693,911.6344,757.4127
231,879,car,930.34906,183.81752,958.7039,210.31075,944.5265,197.06413
231,706,car,735.5844,574.8175,804.07294,671.9254,769.8287,623.37146
231,417,truck,571.20056,690.13916,713.55817,883.0405,642.3794,786.58984
231,825,person,1259.0579,528.00525,1284.5382,588.3433,1271.7981,558.1743
231,11,car,1640.1493,987.6702,1771.3046,1079.605,1705.7269,1033.6376
231,806,truck,1389.6392,609.4337,1528.8263,731.146,1459.2327,670.28986
231,53,truck,1575.8059,376.00998,1919.6494,860.50446,1747.7277,618.2572
232,25,car,1340.4045,604.01886,1400.5022,688.105,1370.4534,646.0619
232,147,car,370.6647,646.6152,543.2139,825.541,456.93933,736.0781
232,69,car,0.0,858.808,159.35512,1077.4103,79.67756,968.10913
232,128,car,411.04843,476.0227,541.3784,583.71136,476.21344,529.86707
232,21,truck,1320.4321,441.98135,1412.772,559.06525,1366.602,500.52332
232,592,car,587.33435,542.03516,718.48364,666.4297,652.909,604.2324
232,593,car,725.9603,750.6059,824.6249,895.3928,775.2926,822.9994
232,523,car,542.16486,377.21527,625.9954,443.6672,584.08014,410.44122
232,695,car,703.03107,241.36284,759.34344,286.3186,731.18726,263.84073
232,480,person,1593.4302,695.23395,1623.5409,761.64935,1608.4856,728.44165
232,847,car,824.76276,250.70424,874.7068,295.4143,849.73474,273.05927
232,606,car,1272.4569,456.30356,1318.3682,514.27893,1295.4126,485.29126
232,620,car,1310.7695,532.23096,1372.8435,602.9672,1341.8065,567.5991
232,848,car,754.24304,272.44815,819.2772,326.94827,786.76013,299.6982
232,706,car,734.01404,578.93744,802.33417,674.90045,768.1741,626.91895
232,417,truck,564.23474,696.8948,708.5768,892.6531,636.40576,794.7739
232,825,person,1259.1552,529.7904,1284.9377,592.0186,1272.0464,560.90454
232,11,car,1636.874,987.1837,1770.8878,1079.9259,1703.8809,1033.5548
232,806,car,1385.0923,609.50256,1526.1897,732.8033,1455.641,671.15295
232,554,bus,689.26855,332.82422,782.32166,436.941,735.7951,384.88263
233,25,car,1339.9633,604.1795,1400.6443,689.09894,1370.3037,646.6392
233,147,car,363.40176,652.61176,538.79724,835.17456,451.0995,743.8932
233,69,car,0.0,868.12756,146.15817,1075.3793,73.07909,971.7534
233,128,car,405.21576,478.76923,537.28973,588.1897,471.25275,533.4795
233,21,truck,1319.154,441.9884,1412.3931,559.7398,1365.7736,500.8641
233,592,car,584.65265,545.78156,717.6339,671.9792,651.1433,608.8804
233,593,car,721.86774,762.8104,820.62036,907.2804,771.244,835.0454
233,523,car,538.5139,378.23215,626.89844,448.73764,582.7062,413.4849
233,695,car,703.60614,241.74002,759.0321,286.45282,731.3191,264.09644
233,480,person,1592.9971,695.2259,1623.0371,761.5302,1608.0171,728.37805
233,847,car,823.96454,251.52821,874.44354,297.08185,849.20404,274.30502
233,606,car,1273.4489,458.63736,1318.4503,514.8829,1295.9496,486.76013
233,620,car,1310.0481,532.7041,1371.948,603.42865,1340.998,568.0664
233,848,car,749.11285,276.92288,814.8833,331.67224,781.99805,304.29755
233,706,car,731.7132,584.9852,801.42395,682.3634,766.5686,633.6743
233,417,truck,557.7479,701.7227,707.6848,905.838,632.7164,803.7804
233,825,person,1259.1985,530.90924,1284.395,593.07916,1271.7968,561.9942
233,11,car,1639.8921,988.5703,1774.5524,1079.2719,1707.2222,1033.9211
233,806,car,1381.3617,609.65643,1525.2124,735.2367,1453.2871,672.44653
233,907,person,866.9783,601.50366,910.7835,689.52594,888.88086,645.5148
233,554,car,688.1993,334.915,781.87244,440.75525,735.0359,387.83514
233,857,person,882.7663,725.24884,935.9942,824.39746,909.38025,774.8231
234,25,car,1339.424,603.98016,1400.672,689.90607,1370.048,646.9431
234,147,car,356.65143,662.69037,532.1754,845.45685,444.41342,754.0736
234,69,car,0.0,878.067,133.66191,1075.6296,66.830956,976.8483
234,128,car,399.5205,480.57288,533.43115,591.97955,466.47583,536.27625
234,21,truck,1317.3938,441.88147,1411.7465,560.7829,1364.5701,501.33218
234,592,car,580.80585,549.38153,716.1541,677.47906,648.48,613.4303
234,593,car,720.955,774.8169,815.7914,912.3951,768.37317,843.60596
234,523,car,537.6976,380.59207,625.23975,450.94272,581.4686,415.7674
234,695,car,700.3525,242.24023,757.84784,289.1653,729.10016,265.70276
234,480,person,1593.2731,695.42664,1622.742,760.10406,1608.0076,727.7654
234,847,car,825.117,252.98965,874.0701,297.40884,849.59357,275.19925
234,606,car,1273.87,460.08212,1318.3217,515.00287,1296.0958,487.54248
234,620,car,1310.2489,533.893,1371.7142,604.1816,1340.9816,569.0373
234,848,car,748.8168,275.32178,815.2285,330.6353,782.02264,302.97855
234,706,car,730.104,589.26117,799.1317,684.7611,764.61786,637.0111
234,417,truck,553.16376,711.6514,704.0863,917.4534,628.625,814.5524
234,825,person,1260.627,531.03485,1285.4542,592.91815,1273.0405,561.9765
234,11,car,1635.5518,989.0327,1771.0361,1079.6771,1703.294,1034.355
234,806,car,1380.6871,609.60254,1524.872,735.67804,1452.7795,672.64026
234,907,person,864.44763,606.73425,909.16895,696.7721,886.8083,651.7532
235,25,car,1339.2786,604.71344,1400.4187,690.4883,1369.8486,647.6008
235,147,car,349.14056,670.3665,526.8926,855.91205,438.01657,763.1393
235,69,car,0.0,886.55505,121.84477,1074.0144,60.922386,980.2847
235,128,car,394.82065,484.57166,530.9177,598.4154,462.8692,541.4935
235,21,truck,1316.2109,442.06726,1412.1786,562.95245,1364.1948,502.50986
235,592,car,576.6876,553.4757,713.7428,682.4821,645.2152,617.9789
235,593,car,715.7243,785.16534,813.1524,925.97186,764.43835,855.5686
235,523,car,535.48566,384.41196,619.6464,451.8164,577.56604,418.1142
235,695,car,698.1484,242.10426,757.6675,291.087,727.90796,266.59564
235,847,car,823.2565,253.25737,872.9943,298.9316,848.12537,276.09448
235,606,car,1274.1653,460.80594,1318.3107,514.7509,1296.238,487.77844
235,620,car,1311.1833,534.7342,1372.3783,604.5946,1341.7808,569.6644
235,848,car,745.8057,271.27298,818.6235,332.8078,782.2146,302.0404
235,706,car,725.8488,594.1517,798.11273,693.99115,761.9808,644.0714
235,417,truck,547.10333,719.5987,701.01904,930.0022,624.06116,824.8004
235,825,person,1260.5615,532.15906,1285.4563,594.10675,1273.0089,563.13293
235,806,car,1380.4406,609.6636,1524.8845,736.22906,1452.6626,672.9463
235,907,person,863.69257,612.3222,906.1563,697.94855,884.92444,655.1354
235,554,truck,683.69135,341.84204,776.4761,446.7474,730.08374,394.29474
235,857,person,879.77124,744.1417,931.6911,840.9823,905.7312,792.562
236,25,car,1339.351,605.45984,1400.2369,690.7657,1369.794,648.1128
236,147,car,342.36722,677.55554,523.6713,867.5908,433.0193,772.5732
236,69,car,0.0,896.3619,110.77266,1073.3917,55.38633,984.87683
236,128,car,393.86877,492.04974,524.3119,601.199,459.09033,546.6244
236,21,truck,1313.7783,442.08472,1413.7673,568.5854,1363.7728,505.33505
236,592,car,570.96454,557.83844,710.25073,688.6039,640.60767,623.2212
236,593,car,711.79675,797.34314,810.4311,939.4667,761.1139,868.4049
236,523,car,532.7723,386.7207,615.4658,452.63928,574.119,419.68
236,695,car,694.96356,243.54587,756.6496,294.90115,725.8066,269.2235
236,847,car,820.94385,256.2882,871.3295,302.46567,846.1367,279.37695
236,606,car,1274.4115,461.66583,1318.5831,515.1384,1296.4973,488.40213
236,620,car,1311.1307,535.39307,1371.5087,604.40985,1341.3197,569.9015
236,848,car,748.8566,276.38672,814.4937,331.80252,781.6752,304.0946
236,706,car,723.8107,600.3392,796.88934,701.09955,760.35004,650.71936
236,417,truck,541.0328,727.8319,698.1009,943.138,619.56683,835.485
236,825,person,1261.5802,534.0078,1286.3715,595.82996,1273.9758,564.9189
236,806,car,1379.5076,609.8911,1525.8036,738.4698,1452.6555,674.1804
236,554,truck,681.9777,341.4721,777.21606,450.07498,729.5969,395.77356
236,857,person,881.5092,754.76074,927.7086,839.6645,904.6089,797.21265
236,53,truck,1577.4122,377.81458,1918.9276,858.6202,1748.1699,618.2174
236,11,car,1635.1057,990.3635,1769.9457,1079.7094,1702.5256,1035.0364
237,25,car,1341.1632,606.8751,1400.8613,689.9627,1371.0122,648.41895
237,147,car,334.53726,687.2377,516.7174,878.1587,425.62732,782.6982
237,69,car,0.0,909.7714,97.68322,1072.2534,48.84161,991.01245
237,128,car,387.67627,494.2948,520.38025,605.3461,454.02826,549.82043
237,21,truck,1317.3943,441.16544,1414.048,564.15826,1365.7212,502.66187
237,592,car,564.56586,563.47296,704.8214,695.3487,634.6936,629.4108
237,593,car,710.627,808.76984,804.0411,941.4076,757.33405,875.08875
237,523,car,529.74146,389.47586,614.7964,457.1811,572.2689,423.3285
237,695,car,695.233,244.81345,755.17224,295.16968,725.20264,269.99158
237,847,car,823.32184,258.32187,871.2045,302.4859,847.2632,280.40387
237,606,car,1274.372,462.38217,1318.8248,515.7381,1296.5984,489.06012
237,620,car,1310.6228,535.6843,1371.0403,604.9263,1340.8315,570.3053
237,848,car,748.33185,281.8864,811.6334,334.8518,779.98267,308.3691
237,706,car,717.7495,606.4939,798.32434,718.7488,758.0369,662.62134
237,417,truck,535.3633,734.89056,696.1651,955.8234,615.76416,845.357
237,825,person,1261.6328,535.74274,1285.8448,595.79,1273.7388,565.76636
237,806,car,1378.4496,610.05817,1526.0288,740.0347,1452.2393,675.04645
237,554,truck,678.88983,342.8172,774.2075,452.96158,726.5487,397.8894
237,857,person,881.11475,765.0618,923.1365,841.63184,902.1256,803.3468
237,53,truck,1576.7677,378.03412,1918.6252,858.7771,1747.6965,618.40564
237,11,car,1634.4963,990.62854,1770.7443,1080.0,1702.6204,1035.3142
237,907,person,858.817,629.048,903.275,719.3845,881.046,674.21625
238,25,car,1340.6387,607.5567,1400.3683,690.2682,1370.5034,648.9125
238,147,car,323.49707,692.4646,511.46127,890.2984,417.4792,791.3815
238,69,car,0.0,921.1387,84.79469,1070.1715,42.397346,995.6551
238,128,car,381.7398,498.42606,514.8461,609.7586,448.29297,554.09235
238,21,truck,1321.4989,440.8964,1414.7194,560.4093,1368.1091,500.65283
238,592,car,559.44666,567.4812,701.6255,701.7521,630.5361,634.61664
238,593,car,702.232,820.91327,802.402,962.73267,752.317,891.823
238,523,car,526.88885,392.76086,611.8483,460.20743,569.3686,426.48413
238,695,car,693.74854,246.55806,752.76056,296.72107,723.2545,271.63956
238,847,car,823.41425,259.87268,871.26843,304.20996,847.3413,282.04132
238,606,car,1274.4569,463.09854,1319.0951,516.3058,1296.776,489.70215
238,620,car,1310.1819,536.159,1370.5374,605.65735,1340.3596,570.9082
238,848,car,746.21564,286.37674,808.62714,338.40787,777.4214,312.3923
238,706,car,713.8497,612.7529,796.7407,730.13196,755.29517,671.44244
238,417,truck,528.9638,740.6508,692.399,966.2169,610.6814,853.43384
238,825,person,1263.4448,538.1925,1288.1005,599.0934,1275.7727,568.64294
238,806,car,1379.3676,610.02655,1526.8014,740.24493,1453.0845,675.13574
238,554,car,677.28815,342.59286,773.40155,454.97815,725.34485,398.78552
238,53,truck,1576.7961,379.1497,1917.7881,857.6502,1747.2921,618.39996
238,11,car,1633.6167,991.76794,1769.1145,1079.9966,1701.3656,1035.8823
238,923,truck,680.1558,340.90485,770.2915,454.44528,725.22363,397.67505
238,907,person,859.07764,639.6722,899.53485,721.58325,879.3063,680.6277
239,25,car,1340.0223,608.1225,1400.3099,691.1291,1370.1661,649.6258
239,147,car,316.8479,699.61786,505.9472,899.1287,411.39755,799.3733
239,69,car,0.0,933.3347,73.35928,1070.0111,36.67964,1001.6729
239,128,car,375.78775,502.9096,510.1784,615.04065,442.9831,558.9751
239,21,truck,1324.3665,441.14395,1416.2068,559.238,1370.2866,500.19098
239,592,car,555.487,574.34955,697.2516,708.24274,626.36926,641.29614
239,593,car,697.8512,833.31537,801.0584,978.91815,749.45483,906.11676
239,523,car,522.31537,397.01733,607.66534,464.5643,564.99036,430.79083
239,695,car,694.13165,249.07979,751.75793,298.26764,722.9448,273.6737
239,847,car,824.3698,260.53015,870.27435,303.25046,847.3221,281.89032
239,606,car,1274.0714,463.4198,1319.4529,517.19135,1296.7622,490.30557
239,620,car,1309.6888,536.77704,1369.6223,606.1239,1339.6555,571.45044
239,848,car,745.1489,285.74796,808.966,339.36658,777.0575,312.55725
239,706,car,709.1725,617.93036,795.0193,740.74664,752.0959,679.3385
239,417,truck,524.61926,752.2276,687.6552,977.966,606.1372,865.0968
239,825,person,1264.3549,543.0939,1288.4622,602.3017,1276.4084,572.69775
239,806,car,1381.0496,609.96674,1526.5697,738.76324,1453.8096,674.365
239,554,car,675.37646,344.82538,770.50385,457.1839,722.9402,401.00464
239,53,truck,1576.6934,379.894,1917.705,857.6254,1747.1992,618.7597
239,11,car,1633.9768,992.74536,1768.6951,1079.7523,1701.3359,1036.2488
239,907,person,857.7716,645.4923,896.1275,722.98517,876.9496,684.2388
239,925,person,789.0733,415.1963,818.2163,474.57355,803.6448,444.88492
239,480,person,1587.4542,692.7669,1616.4008,756.798,1601.9275,724.7825
239,857,person,877.23895,785.9952,919.67535,862.7863,898.45715,824.39075
240,25,car,1340.5432,609.23285,1400.2213,690.7028,1370.3823,649.96783
240,147,car,308.86707,710.7595,498.9578,911.1651,403.9124,810.9623
240,69,car,0.0,946.3673,61.750477,1074.7341,30.875238,1010.5507
240,128,car,371.12262,505.96365,507.33252,619.8309,439.22757,562.8973
240,21,truck,1329.3086,441.79614,1417.4849,556.91455,1373.3967,499.35535
240,592,car,551.42,578.47485,695.4167,714.6648,623.41833,646.5698
240,593,car,693.41595,846.8893,795.6405,989.5496,744.5282,918.2195
240,523,car,518.55493,399.09393,604.79645,467.17813,561.67566,433.13605
240,847,car,821.62286,261.31036,870.58606,307.067,846.1045,284.18866
240,606,car,1274.0078,463.14874,1320.149,517.68677,1297.0784,490.41776
240,620,car,1310.1001,537.4992,1369.8883,606.8238,1339.9941,572.1615
240,848,car,743.83185,284.92957,811.4308,342.26218,777.63135,313.5959
240,706,car,704.5674,623.3293,792.69086,751.1094,748.62915,687.21936
240,417,truck,518.17914,761.58356,682.20404,988.8481,600.1916,875.2158
240,806,car,1383.1504,610.1199,1525.6715,736.433,1454.4109,673.2764
240,554,truck,673.3602,344.49847,770.2241,460.15228,721.7922,402.32538
240,53,truck,1576.997,381.3216,1917.918,858.3294,1747.4575,619.8255
240,11,car,1635.2126,993.66376,1770.0591,1079.842,1702.6359,1036.7529
240,907,person,857.7067,650.85645,892.7758,720.7313,875.2413,685.7939
241,25,car,1340.6083,609.9691,1399.9598,690.4038,1370.284,650.18646
241,147,car,300.46548,719.1878,493.12726,922.8219,396.7964,821.0049
241,128,car,366.98212,509.81482,505.03958,625.89935,436.01086,567.85706
241,21,truck,1329.8324,441.71115,1417.9191,557.32605,1373.8757,499.51862
241,592,car,546.58527,582.3183,693.24115,721.2778,619.9132,651.79803
241,593,car,686.0579,862.50415,794.47174,1013.3279,740.26483,937.916
241,523,car,515.2722,400.81824,602.86383,470.11673,559.068,435.46747
241,847,car,821.0264,262.44357,870.0351,308.36386,845.53076,285.40372
241,606,car,1273.7427,462.45886,1320.7606,518.0476,1297.2517,490.25323
241,620,car,1310.6222,537.9322,1370.168,607.2724,1340.395,572.6023
241,848,car,743.23065,286.05746,811.2509,344.4588,777.2408,315.25812
241,706,car,703.87823,629.2796,789.7339,755.0151,746.806,692.14734
241,417,truck,511.41986,770.2028,677.9428,1001.79474,594.68134,885.9988
241,806,car,1384.1632,610.37994,1525.332,735.7411,1454.7476,673.06055
241,554,car,673.0942,345.26776,768.9045,460.55862,720.9993,402.9132
241,53,truck,1575.6704,379.77124,1918.0714,858.32025,1746.8708,619.0458
241,11,car,1635.8176,994.0279,1771.8822,1080.0,1703.8499,1037.0139
241,695,car,692.5062,253.10239,750.5906,302.85916,721.5484,277.98077
241,857,person,868.0322,808.7769,921.95667,907.03394,894.99445,857.9054
242,25,car,1340.5225,610.36957,1399.885,690.3238,1370.2037,650.3467
242,147,car,291.49557,727.163,486.90985,934.20496,389.2027,830.68396
242,128,car,361.85712,514.2748,499.7514,629.7747,430.80426,572.0248
242,21,truck,1329.653,441.63583,1417.1177,556.78375,1373.3853,499.20978
242,592,car,541.93414,587.7284,689.07745,727.2712,615.5058,657.49976
242,593,car,683.2915,875.8241,789.10565,1020.7763,736.1986,948.3002
242,523,car,512.54224,402.61563,600.10675,471.8261,556.32446,437.2209
242,606,car,1273.9214,462.7353,1320.4109,517.53687,1297.1661,490.13608
242,620,car,1310.9476,538.0617,1370.5892,607.7849,1340.7684,572.92334
242,706,car,703.95685,637.3472,785.1781,756.5383,744.5675,696.94275
242,417,truck,505.8077,780.0163,675.1181,1016.13806,590.4629,898.07715
242,806,car,1384.1193,610.1724,1525.5137,736.1345,1454.8164,673.15344
242,53,truck,1574.238,378.73138,1917.8961,858.3982,1746.0671,618.5648
242,857,person,866.36163,820.27856,921.24835,920.6269,893.805,870.45276
243,25,car,1339.877,610.316,1400.014,691.1279,1369.9456,650.7219
243,147,car,282.4262,737.0146,479.21524,945.36914,380.82074,841.1919
243,128,car,355.8398,518.302,495.32144,634.6388,425.58063,576.4704
243,21,truck,1329.5203,441.52142,1416.9475,556.9254,1373.2339,499.22342
243,592,car,537.6263,593.81964,685.7119,734.50397,611.66907,664.1618
243,593,car,675.4682,888.4066,785.1388,1037.9448,730.30347,963.1757
243,523,car,508.7574,404.512,596.9006,474.00424,552.829,439.25812
243,606,car,1273.7944,462.46344,1320.5527,517.4928,1297.1736,489.97812
243,620,car,1310.8386,537.99335,1370.687,608.341,1340.7628,573.1672
243,417,truck,500.0039,790.52075,670.54254,1028.1543,585.2732,909.3375
243,806,car,1385.0575,610.07733,1526.3671,736.59283,1455.7123,673.3351
243,857,person,863.96063,833.68097,921.5429,939.6464,892.7518,886.6637
243,942,motorcycle,427.74747,620.88446,478.8532,706.0175,453.30035,663.451
243,847,car,820.12946,265.11536,869.96625,312.25916,845.04785,288.68726
243,554,car,669.40155,354.29523,761.80743,465.90295,715.6045,410.0991
243,11,car,1636.1871,995.85175,1770.8475,1080.0,1703.5173,1037.9259
243,695,car,686.793,255.33774,742.7091,303.01227,714.7511,279.175
244,25,car,1339.4419,610.1443,1400.4425,692.10315,1369.9421,651.1237
244,147,car,272.37054,745.2868,473.99036,959.11584,373.18045,852.2013
244,128,car,348.3788,520.6572,491.98535,640.83905,420.18207,580.74817
244,21,truck,1329.184,441.4419,1417.9753,559.13336,1373.5796,500.28763
244,592,car,528.8838,604.31836,672.8188,741.8845,600.8513,673.10144
244,593,car,665.165,903.3015,785.51135,1067.7909,725.33813,985.5462
244,523,car,503.7773,406.95486,593.4937,477.46265,548.6355,442.20874
244,606,car,1273.4357,461.73846,1320.8087,517.48456,1297.1222,489.6115
244,620,car,1310.0739,537.8086,1370.7992,609.5622,1340.4365,573.6854
244,417,truck,491.8092,799.8548,666.1711,1043.3186,578.9901,921.5867
244,806,car,1383.7488,610.2399,1527.0297,739.17786,1455.3892,674.70886
244,847,car,818.10266,264.7107,869.8172,314.24548,843.95996,289.4781
244,554,truck,665.51184,356.77264,757.9504,468.49716,711.7311,412.6349
244,11,car,1638.2946,995.01587,1774.8835,1079.0984,1706.5891,1037.0571
244,695,car,685.17346,257.41022,741.0492,304.8462,713.1113,281.1282
244,825,person,1267.2161,545.75104,1293.835,610.4078,1280.5255,578.0794
244,848,car,740.487,286.95438,807.48145,345.58115,773.98425,316.26776
244,706,car,698.43945,649.5927,781.4455,771.7685,739.9425,710.6806
245,25,car,1339.1821,609.85394,1400.9589,692.816,1370.0706,651.33496
245,147,car,261.09808,753.8026,466.1046,971.5131,363.60135,862.65784
245,128,car,343.93683,524.198,489.89294,647.2379,416.9149,585.71796
245,21,truck,1330.7687,441.59705,1418.2468,559.23474,1374.5078,500.4159
245,592,car,525.93463,604.8403,676.4399,749.2018,601.18726,677.021
245,593,car,661.7742,918.6146,779.05194,1077.8369,720.4131,998.22577
245,523,car,499.81458,408.19382,592.32434,480.9191,546.06946,444.55646
245,606,car,1273.2108,461.83502,1320.6707,517.6119,1296.9407,489.72345
245,620,car,1309.8939,537.5762,1371.0947,610.2136,1340.4944,573.8949
245,417,truck,484.9059,811.061,662.59235,1059.2211,573.74915,935.141
245,806,car,1383.8726,610.21387,1527.7058,740.40485,1455.7892,675.3093
245,847,car,817.38947,265.40073,868.0472,314.43607,842.7183,289.9184
245,554,truck,665.38184,363.20352,756.70953,472.88858,711.04565,418.04605
245,11,car,1638.5354,994.507,1777.299,1078.6627,1707.9172,1036.5848
245,695,car,682.7747,258.4323,740.3959,307.40027,711.5853,282.9163
245,947,car,1378.0756,666.77356,1468.7716,771.3489,1423.4236,719.0612
245,848,car,739.1818,288.5831,806.35077,348.15863,772.7663,318.37085
245,706,car,700.39795,657.27295,774.68805,764.1415,737.54297,710.7072
245,879,car,922.34283,192.49016,958.7797,226.35622,940.5613,209.42319
245,857,person,860.76886,859.7795,916.7056,961.4347,888.73724,910.60706
246,25,car,1339.1293,609.581,1401.9384,693.88055,1370.5338,651.7308
246,147,car,252.2486,763.7183,460.58322,985.3424,356.4159,874.5304
246,128,car,336.78568,527.65717,485.76053,653.75494,411.2731,590.70605
246,21,truck,1331.9844,441.64493,1417.9945,558.735,1374.9895,500.18994
246,592,car,520.53705,607.1639,674.99194,755.6708,597.7645,681.41736
246,593,car,658.65234,934.8857,770.4548,1080.0,714.5536,1007.4429
246,523,car,496.182,410.43832,591.4546,485.1102,543.8183,447.77426
246,606,car,1273.7684,462.4304,1320.6747,517.49805,1297.2216,489.96423
246,620,car,1310.2708,537.6191,1371.5443,610.4287,1340.9075,574.0239
246,417,truck,475.4151,819.8479,656.9513,1073.6123,566.1832,946.7301
246,806,car,1388.0193,610.16595,1528.9668,738.88367,1458.493,674.5248
246,847,car,818.0911,267.46213,867.03687,315.0018,842.56396,291.23196
246,554,truck,663.6246,366.49313,754.8457,475.54895,709.2351,421.02106
246,11,car,1638.2487,995.0555,1777.5671,1078.4033,1707.908,1036.7294
246,947,car,1380.0145,668.841,1468.9889,771.3604,1424.5017,720.1007
246,848,car,738.69183,289.4508,806.34503,350.71255,772.51843,320.08167
246,706,car,694.2658,663.5517,775.60486,780.5295,734.9353,722.0406
246,879,car,921.2888,192.15408,958.50977,226.7381,939.8993,209.44609
246,857,person,855.2506,873.0644,916.87286,985.78876,886.06177,929.4266
246,825,person,1269.5165,547.4465,1296.4948,612.97266,1283.0056,580.2096
247,25,car,1339.0067,609.5876,1402.1189,694.19635,1370.5627,651.89197
247,147,car,240.08063,773.2936,453.5216,1000.44293,346.80112,886.8683
247,128,car,330.02866,531.3755,480.33386,658.4075,405.18127,594.8915
247,21,truck,1332.0286,441.44287,1417.6082,559.26263,1374.8184,500.35275
247,592,car,515.2544,610.94135,674.11194,763.5552,594.68317,687.2483
247,593,car,657.9987,950.29205,762.38794,1080.0,710.19336,1015.146
247,523,car,492.09058,413.4226,588.6274,488.9912,540.359,451.2069
247,606,car,1273.0798,461.4782,1321.0275,517.8894,1297.0537,489.6838
247,620,car,1311.5562,537.446,1372.7451,610.31396,1342.1506,573.88
247,417,truck,471.27878,827.9512,651.8408,1079.4681,561.5598,953.70966
247,806,car,1390.9562,609.8639,1530.2916,738.5319,1460.6239,674.1979
247,847,car,818.35913,269.78812,865.473,315.7212,841.9161,292.75464
247,554,bus,658.6914,363.2973,756.4605,480.6704,707.5759,421.98386
247,11,car,1638.553,995.1642,1779.7135,1078.421,1709.1333,1036.7926
247,947,car,1378.8579,667.24384,1469.9666,772.2048,1424.4122,719.7243
247,848,car,737.91583,291.88693,804.27026,353.10593,771.093,322.49643
247,706,car,685.21484,668.71063,777.4539,802.5942,731.33435,735.6524
247,879,car,919.6698,192.17184,958.74774,228.33424,939.20874,210.25305
247,857,person,851.91724,886.51373,915.9283,1004.3513,883.9227,945.4325
247,825,person,1271.0193,547.7385,1298.1779,613.70776,1284.5986,580.72314
247,695,car,681.79224,261.38828,738.8425,309.87906,710.3174,285.63367
248,25,car,1339.2198,610.54846,1401.8331,694.2503,1370.5265,652.3994
248,147,car,230.64189,786.31683,444.4621,1013.8357,337.552,900.0763
248,128,car,323.9634,536.31415,475.88385,664.7104,399.92365,600.51227
248,21,truck,1330.068,440.44946,1414.3141,556.3603,1372.191,498.40488
248,592,car,511.97757,617.9579,671.1907,770.4902,591.5841,694.224
248,593,car,657.41614,967.1495,752.8194,1080.0,705.1178,1023.5747
248,523,car,488.42484,415.90555,584.9306,491.27618,536.67773,453.59088
248,606,car,1273.2882,461.13916,1321.246,517.70087,1297.2671,489.42
248,620,car,1312.1238,539.0063,1372.2898,611.1335,1342.2068,575.0699
248,417,truck,469.71146,840.0616,643.5794,1080.0,556.64545,960.03076
248,847,car,818.5063,270.28143,865.63385,316.49866,842.07007,293.39005
248,554,truck,657.066,367.33798,754.8383,485.14743,705.95215,426.2427
248,11,car,1638.9066,995.7134,1781.4125,1078.6334,1710.1595,1037.1733
248,947,car,1381.1359,668.48596,1470.397,771.0823,1425.7664,719.7841
248,848,car,739.67664,301.138,798.3282,355.24844,769.00244,328.19324
248,706,car,681.966,676.70593,776.1904,814.4844,729.07825,745.59515
248,879,car,918.16235,193.4632,957.16187,228.81676,937.6621,211.13998
248,857,person,849.56,901.018,914.1141,1020.7267,881.83704,960.8723
248,825,person,1270.6329,550.95605,1298.0134,617.20184,1284.3232,584.079
248,960,person,760.8682,441.57825,795.63544,509.28903,778.25183,475.43365
248,5,car,1404.4844,609.3294,1517.5588,732.6998,1461.0216,671.01465
248,480,person,1582.4783,686.43115,1610.5201,748.6259,1596.4993,717.52856
249,25,car,1339.6691,611.072,1401.706,693.63257,1370.6875,652.3523
249,147,car,218.61307,793.693,438.49698,1028.2113,328.55502,910.95215
249,128,car,318.44412,540.6404,471.18576,670.2359,394.81494,605.4381
249,21,truck,1329.0267,440.20972,1412.6567,555.10474,1370.8418,497.65723
249,592,bus,506.03238,623.41833,669.8285,780.0286,587.9304,701.7235
249,593,car,657.16815,985.4459,742.1847,1080.0,699.6764,1032.7229
249,523,car,483.8522,420.57797,580.0023,495.4839,531.92725,458.03094
249,606,car,1272.9749,460.52023,1321.3512,517.75085,1297.1631,489.13556
249,620,car,1312.5596,540.10284,1371.6621,611.51373,1342.1108,575.8083
249,417,truck,466.02106,851.269,636.0264,1080.0,551.02374,965.6345
249,847,car,818.6521,273.36597,864.0241,317.8616,841.33813,295.61377
249,554,bus,656.03845,371.55777,752.9097,488.12042,704.4741,429.8391
249,11,car,1637.9655,995.7788,1782.3467,1078.9741,1710.156,1037.3765
249,947,car,1381.8253,668.87415,1471.1105,771.2314,1426.4679,720.05273
249,848,car,738.1531,307.4184,791.9921,356.41434,765.07263,331.91638
249,706,truck,678.5174,685.76324,772.6042,824.4748,725.5608,755.119
249,879,car,917.1014,194.52205,956.22,229.44678,936.66064,211.9844
249,857,person,846.67957,916.09,912.91833,1039.7329,879.79895,977.9115
